,tradedate,CI005921.WI,CI005920.WI,CI005919.WI,CI005918.WI,CI005917.WI,000300.SH,000905.SH,000852.SH,881001.WI,CI005030.WI,CI005029.WI,CI005028.WI,CI005027.WI,CI005026.WI,CI005025.WI,CI005024.WI,CI005023.WI,CI005022.WI,CI005021.WI,CI005020.WI,CI005019.WI,CI005018.WI,CI005017.WI,CI005016.WI,CI005015.WI,CI005014.WI,CI005013.WI,CI005012.WI,CI005011.WI,CI005010.WI,CI005009.WI,CI005008.WI,CI005007.WI,CI005006.WI,CI005005.WI,CI005004.WI,CI005003.WI,CI005002.WI,CI005001.WI
3116,2018-09-19,2279.5915,4167.1488,7048.8805,2986.1293,6182.3512,3312.4823,4736.8934,4970.012,3591.1678,991.1157,3329.6317,2319.0008,4271.2436,3739.6877,4198.7626,1646.8397,5832.0112,7381.4765,6615.9742,4009.2441,12622.6741,8690.7548,2994.8237,9623.0104,6964.77,4118.0438,5271.3288,5548.0555,4117.8098,4309.651,2783.8541,5132.2518,3391.1348,3884.3273,1518.7991,2226.1281,3587.1774,1581.1,2608.3893
3117,2018-09-20,2277.4036,4150.6767,7041.9041,2983.08,6180.8474,3310.1258,4733.4806,4951.5849,3586.3417,989.6369,3324.5363,2314.9434,4238.3762,3726.7199,4185.6703,1643.3233,5811.9169,7353.1088,6644.3307,3997.5713,12619.6194,8654.9974,2985.3004,9644.1247,7011.2997,4114.7383,5250.6777,5462.3186,4105.1472,4306.5363,2786.9613,5156.0458,3387.2804,3888.2219,1525.436,2220.6439,3602.9956,1572.038,2612.8426
3118,2018-09-21,2304.1771,4209.8218,7206.7746,3038.1458,6403.9411,3410.4856,4805.2151,5011.6909,3665.0561,995.5174,3361.6323,2350.3043,4280.4043,3774.4847,4263.9075,1687.7706,5983.8833,7588.6413,6922.3017,4046.6925,13044.5921,8842.7063,3039.2578,9825.0025,7237.6484,4196.5163,5417.0676,5481.5096,4140.3631,4353.1571,2831.0319,5259.5544,3427.7507,3944.4522,1552.8723,2236.7687,3674.9114,1630.6279,2628.7987
3119,2018-09-25,2295.8953,4198.2506,7178.6162,3027.255,6311.2953,3379.8043,4792.5507,4995.6951,3643.1047,989.9883,3352.7649,2340.0862,4276.7786,3768.2826,4238.0031,1672.7089,5806.9814,7534.1432,6827.4516,4093.9901,12944.5452,8843.2526,3040.7331,9732.0518,7172.2279,4184.8623,5426.6535,5517.7032,4119.6808,4339.4532,2812.6835,5217.7304,3406.4253,3926.9429,1539.4751,2230.9897,3667.6655,1618.7819,2633.9645
3120,2018-09-26,2297.7449,4223.0921,7281.1932,3047.6733,6364.2557,3417.2413,4815.6306,5017.0582,3672.5872,992.8593,3369.3917,2358.0823,4277.1154,3789.5988,4270.4302,1686.038,5811.4915,7605.4602,6900.6192,4150.6504,13341.9518,8947.3707,3052.3489,9774.7108,7229.6987,4192.3647,5459.0315,5525.787,4162.1567,4366.7324,2815.5474,5249.4774,3406.9544,3959.8823,1549.4814,2227.2945,3673.3221,1627.0586,2673.4261
3121,2018-09-27,2296.2158,4153.9376,7239.6303,3014.9142,6331.3829,3403.5902,4755.3803,4945.6907,3639.5767,986.7056,3310.8474,2324.4345,4200.0867,3700.6837,4178.0244,1667.0212,5735.1103,7536.1901,6901.5567,4105.6441,13316.5143,8965.244,3010.5553,9736.922,7083.538,4146.45,5391.1575,5428.1061,4096.4006,4290.9908,2775.142,5195.8684,3392.4268,3920.6293,1556.6764,2219.2043,3626.5846,1635.204,2654.792
3122,2018-09-28,2312.2603,4184.6291,7309.6663,3049.841,6401.5882,3438.8649,4800.7287,4987.2727,3674.7587,956.9367,3345.3362,2350.9932,4221.1515,3717.4976,4213.3375,1685.9194,5746.7538,7640.5852,6990.4457,4114.9784,13434.6156,9061.6011,3036.1323,9818.2945,7230.8662,4198.8578,5502.1357,5430.0272,4146.2669,4324.6198,2807.3644,5233.902,3420.3654,3955.3812,1580.4031,2227.5916,3670.1152,1641.9642,2678.3755
3123,2018-10-08,2252.5856,4014.8331,7016.1292,2946.6556,6138.2489,3290.8988,4646.4929,4817.4336,3535.0847,871.4134,3234.1263,2261.0709,4033.851,3549.4554,3990.227,1629.149,5485.2964,7301.3313,6740.4874,4047.7196,12700.1656,8687.1836,2957.5119,9519.1168,6820.5956,4079.0242,5265.5729,5271.6588,4016.2154,4185.8772,2702.601,5011.9803,3329.562,3830.7481,1536.3404,2174.385,3580.4276,1610.8355,2576.2521
3124,2018-10-09,2245.3576,3997.8181,7034.5545,2962.3442,6128.0238,3288.6906,4634.8939,4818.7327,3535.7813,841.6615,3236.2672,2252.3217,4000.5401,3545.5313,3963.0939,1623.2891,5462.7004,7300.5709,6728.7635,4064.5737,12798.0072,8661.4363,2957.2154,9581.684,6797.4646,4075.2479,5259.2756,5144.3609,4021.9443,4198.1236,2711.7168,5013.7446,3332.0555,3836.7349,1541.5034,2164.1598,3640.4191,1655.7236,2631.3186
3125,2018-10-10,2262.5932,3991.6612,6966.7662,2971.4611,6139.9009,3281.5978,4629.8877,4812.4269,3533.9827,831.0272,3243.3402,2249.8152,3999.9633,3551.5253,3966.0893,1622.6684,5454.97,7291.093,6764.1369,4095.4424,12495.6541,8593.4402,2958.2516,9530.733,6739.0742,4065.5927,5241.1753,5177.7173,4015.9404,4217.138,2715.6752,5033.9962,3378.6702,3860.3514,1546.7773,2171.777,3615.0178,1679.379,2639.5663
3126,2018-10-11,2142.2878,3693.8538,6627.1413,2783.3725,5842.3971,3124.1139,4307.4208,4456.6084,3325.895,755.8982,2967.1578,2089.9877,3659.6246,3261.1934,3684.3541,1522.1198,5114.8165,6881.6008,6513.8198,3882.9984,11997.5707,8128.4038,2775.5443,9191.4543,6347.2245,3802.2517,4910.876,4795.0459,3758.7657,3908.9261,2527.7804,4725.424,3187.0118,3614.9258,1462.1649,2043.2992,3369.4201,1600.8591,2490.3194
3127,2018-10-12,2147.5375,3673.552,6700.6869,2788.6289,5923.199,3170.7262,4278.0353,4427.6804,3341.8073,720.3422,2889.4444,2079.7405,3637.5946,3240.6433,3678.0394,1527.685,5157.7616,6933.0943,6649.3584,3876.9497,12340.0991,8165.3046,2759.5106,9272.0461,6494.1355,3785.3656,4900.1901,4842.8758,3737.9866,3880.5389,2514.0191,4785.1443,3202.1798,3611.389,1497.4747,2014.3369,3346.0844,1637.5961,2516.5134
3128,2018-10-15,2117.4768,3632.0271,6606.5856,2739.4453,5841.8784,3126.4516,4199.1532,4358.869,3294.1467,724.9704,2832.5346,2054.14,3585.2326,3216.8898,3648.6318,1515.2699,5057.9164,6836.6326,6571.7656,3848.2041,12157.0164,8062.7427,2727.2755,9128.2565,6449.2017,3722.5589,4787.2905,4810.9173,3690.4233,3827.0193,2448.6217,4706.3618,3137.7862,3551.9826,1464.8532,1988.1616,3279.0707,1584.0505,2485.6414
3129,2018-10-16,2087.5896,3550.072,6503.913,2685.8145,5837.8802,3100.9738,4099.6831,4261.1731,3246.2767,719.3308,2781.1842,2020.4949,3453.1159,3145.0382,3561.9005,1488.5821,4925.7725,6847.0678,6616.128,3752.8554,12093.1517,7871.6209,2680.7486,9071.2046,6305.5257,3640.8729,4697.958,4742.616,3633.377,3749.8077,2398.0478,4582.5167,3081.1901,3455.5612,1439.1053,1972.4213,3202.4838,1561.6114,2480.259
3130,2018-10-17,2112.1864,3591.6036,6494.2362,2705.0301,5877.7127,3118.2463,4133.3832,4292.1965,3268.2958,703.2171,2811.3478,2063.6719,3566.2781,3194.1299,3609.7461,1502.3974,4966.5722,6880.1021,6665.1663,3795.46,12009.7,7827.105,2689.9016,9133.4458,6041.6177,3662.8685,4737.8688,4730.0545,3672.9569,3777.3278,2417.63,4607.6929,3126.6121,3465.485,1458.6388,1988.8883,3192.3982,1591.0596,2473.6077
3131,2018-10-18,2049.9494,3495.2691,6320.1451,2616.5527,5751.1115,3044.3918,4018.4614,4149.4442,3179.5353,666.4347,2715.7556,2013.5873,3504.7896,3119.8949,3531.0153,1457.009,4857.5127,6718.4098,6532.9812,3663.3562,11732.0754,7561.4989,2607.849,8965.2287,5823.0789,3574.9374,4631.9617,4584.6943,3569.8453,3661.2108,2359.2981,4457.023,3010.6572,3370.2636,1405.7035,1934.9467,3069.4613,1513.0614,2327.9585
3132,2018-10-19,2091.1402,3592.5955,6476.0119,2664.8771,5961.9656,3134.9455,4127.9854,4241.2335,3263.7825,686.0144,2775.821,2066.6179,3655.6559,3213.1365,3616.5308,1493.6505,5009.4401,7025.3023,6738.5027,3716.6966,12157.6006,7740.7212,2632.7404,9134.8408,5959.4414,3662.639,4726.626,4673.3897,3653.3234,3734.5867,2403.1227,4572.9945,3059.771,3404.5858,1438.417,1966.355,3130.8506,1539.3955,2368.4046
3133,2018-10-22,2172.0361,3775.3806,6764.6626,2781.5311,6226.8905,3270.2732,4333.1445,4452.7369,3412.7501,749.0282,2924.7244,2159.8295,3840.8533,3384.2524,3815.9064,1557.7102,5238.0221,7485.712,6921.2706,3850.2352,12717.8346,8142.3668,2762.1008,9379.8465,6370.3751,3842.7068,4934.7613,4916.2033,3813.0452,3905.9811,2517.264,4807.2098,3178.7928,3551.4569,1503.434,2044.7166,3282.829,1597.9795,2449.1318
3134,2018-10-23,2132.6272,3704.6846,6571.8976,2730.5007,6098.3272,3183.4257,4253.5561,4379.0558,3340.4615,766.387,2870.3921,2122.449,3759.5805,3320.0811,3706.0843,1535.4683,5139.5801,7347.5526,6761.1021,3834.6042,12006.5978,7970.9582,2728.8691,9228.6704,6271.4227,3784.9311,4833.1215,4841.8516,3768.3599,3843.7624,2466.8019,4669.6404,3135.3054,3471.594,1469.5801,2012.6648,3242.5866,1579.8222,2391.3889
3135,2018-10-24,2124.7045,3688.325,6511.3753,2729.9037,6198.187,3188.2018,4245.4884,4377.5508,3343.1078,782.7178,2880.3519,2117.1596,3727.0128,3312.5946,3683.9993,1533.6819,5185.8799,7463.134,6894.5456,3869.2765,11701.5909,7883.5104,2727.4731,9228.2748,6167.5485,3799.5815,4813.8558,4852.677,3772.3687,3840.72,2461.165,4644.5357,3117.4023,3478.0622,1475.6798,2014.0221,3265.9514,1599.3161,2348.4382
3136,2018-10-25,2112.3527,3654.8027,6442.9393,2719.0064,6306.8252,3194.3084,4234.4208,4345.3271,3339.0147,787.2905,2884.5108,2112.5808,3664.5919,3290.5949,3655.57,1526.7067,5298.4213,7643.9762,6963.5873,3850.9533,11442.9666,7801.03,2699.3846,9171.5495,6185.4974,3793.5155,4819.2168,4786.9671,3743.6293,3809.886,2429.8996,4559.3661,3085.8159,3448.4857,1476.4029,2006.9648,3275.184,1598.342,2343.072
3137,2018-10-26,2117.0003,3648.3514,6402.6547,2725.7965,6269.7915,3173.635,4233.9585,4359.4744,3331.2439,767.8507,2910.0529,2107.669,3643.5932,3293.2314,3657.2348,1524.4577,5406.1208,7467.1326,6953.3271,3877.6228,11172.9013,7761.1646,2728.2465,9165.3539,6023.9018,3802.5787,4819.8161,4780.2159,3754.522,3809.6071,2439.4954,4585.7305,3093.2704,3455.3914,1487.7627,2016.5712,3287.5984,1633.5818,2347.3416
3138,2018-10-29,2085.298,3600.5428,6130.6392,2680.7119,6113.3249,3076.8889,4162.5255,4296.699,3255.2104,777.9933,2886.7942,2082.0104,3613.1879,3282.3809,3616.3799,1489.2089,5295.8816,7223.6799,6811.5612,3842.2249,10271.0136,7601.4673,2659.3105,8612.2045,5692.8157,3724.7791,4706.9984,4721.1767,3711.9636,3768.9323,2395.6645,4511.5727,3055.9353,3387.6199,1461.8454,1991.7951,3223.8356,1580.6576,2327.7168
3139,2018-10-30,2103.6376,3619.9261,6165.1074,2706.5714,6244.7618,3110.2605,4204.5424,4336.6497,3290.5602,842.9068,2927.2731,2095.8068,3643.5261,3269.0462,3620.9859,1502.7289,5401.395,7439.8294,6916.3087,3827.4287,10162.004,7714.2014,2666.0809,8695.5325,5830.3388,3750.0183,4782.6315,4743.1719,3740.9742,3802.3431,2423.2806,4530.9995,3074.5423,3423.6759,1484.2758,2008.6886,3257.2287,1584.8124,2345.0502
3140,2018-10-31,2145.4241,3679.379,6322.928,2743.1871,6269.4467,3153.8234,4272.5518,4400.6132,3338.8365,865.0987,2979.2735,2118.2237,3686.8888,3300.2271,3694.7646,1526.1472,5466.6493,7446.3082,6937.1623,3898.0026,10535.6909,7921.2941,2700.3116,8877.9069,6080.4022,3774.4752,4810.1383,4802.8897,3796.5064,3873.7722,2460.9343,4687.994,3161.6717,3471.9127,1502.21,2035.7667,3341.9172,1606.8244,2362.0349
3141,2018-11-01,2148.9873,3726.0596,6397.7712,2748.5801,6273.9391,3177.0338,4298.9837,4428.7364,3359.2869,887.3343,2991.462,2151.5202,3775.3243,3332.5237,3741.414,1539.5849,5494.2841,7520.3861,6879.5943,3902.4948,10725.885,7983.6222,2721.7723,9057.2756,6078.6053,3810.0618,4818.0567,4862.9999,3819.8195,3898.3049,2483.83,4736.0994,3169.7569,3479.7792,1487.8385,2036.6327,3357.9013,1593.8204,2348.0057
3142,2018-11-02,2198.9254,3862.4951,6675.0532,2829.5618,6435.7557,3290.2455,4437.9456,4564.1771,3468.1867,906.8822,3056.9021,2222.7903,3906.3296,3448.316,3921.432,1597.1697,5557.2539,7798.3166,7035.1001,3988.1921,11332.0113,8333.5083,2793.5357,9464.8212,6490.8409,3908.2878,4956.254,4985.5761,3945.2276,4010.9171,2583.384,4873.8704,3242.1665,3596.6647,1519.4086,2084.2076,3444.0179,1619.6021,2395.835
3143,2018-11-05,2194.4255,3877.2214,6630.2069,2833.875,6391.4814,3262.8351,4440.8274,4598.2011,3462.2941,976.2769,3126.8871,2219.4166,3918.1575,3454.948,3915.4804,1588.4213,5537.0279,7767.3433,6962.2556,4034.1996,11056.4478,8292.6894,2821.687,9477.442,6427.2341,3918.2115,4970.022,5014.1942,4006.1257,4038.0873,2596.5484,4893.8636,3243.5079,3604.1087,1505.9383,2097.6792,3437.8974,1616.3356,2408.069
3144,2018-11-06,2189.2279,3863.1035,6596.8588,2825.9513,6371.3525,3243.1504,4438.0965,4603.1086,3450.4874,978.8992,3173.3634,2208.099,3896.1421,3453.6684,3882.936,1583.6617,5599.1516,7729.4947,6911.5726,4053.9815,10927.0309,8314.4536,2816.6231,9324.4797,6371.5487,3920.7031,4964.45,4997.4996,3985.4885,4024.2514,2605.6417,4885.71,3235.6344,3580.1471,1503.8376,2090.4646,3427.084,1617.025,2411.9301
3145,2018-11-07,2178.2244,3852.1685,6581.7088,2810.7542,6314.7439,3221.9101,4415.136,4592.8355,3433.2097,1011.4506,3144.9819,2190.8106,3882.405,3480.6224,3866.0888,1572.7648,5550.8049,7622.707,6881.6718,4041.9279,10950.8313,8292.3678,2817.0898,9335.2364,6361.3669,3874.9417,4928.0366,4956.6199,3957.6259,4015.5299,2589.5644,4876.4512,3213.6759,3550.1147,1489.6966,2085.3584,3460.0766,1603.0713,2374.7237
3146,2018-11-08,2167.5242,3816.3142,6572.1473,2801.1477,6316.4012,3212.7737,4382.3286,4572.3781,3421.3589,1006.6937,3163.5571,2164.9278,3832.8516,3446.5242,3825.5541,1561.9595,5545.3856,7568.9233,6927.2865,4052.5434,10963.9941,8283.0459,2824.5549,9306.9496,6372.7196,3840.2373,4936.3226,4886.0801,3938.0286,4002.5963,2593.4569,4870.5817,3197.4066,3532.9522,1486.6048,2080.3027,3402.422,1609.4787,2377.1281
3147,2018-11-09,2145.0802,3808.892,6521.3097,2785.3926,6192.6795,3167.4442,4368.6143,4561.2128,3390.3621,975.7248,3185.8148,2149.4087,3843.2818,3487.5609,3813.5226,1546.2257,5510.0803,7471.1392,6716.2813,3988.5531,10891.1668,8218.4418,2826.1081,9183.1898,6350.6147,3821.0566,4922.6354,4894.5877,3937.2718,3987.3996,2613.6972,4801.2237,3167.2534,3521.0276,1472.1555,2062.9945,3357.617,1592.389,2346.3612
3148,2018-11-12,2187.2523,3931.1267,6626.9083,2843.6777,6243.2822,3205.1407,4481.6881,4697.3459,3456.6291,989.1791,3294.937,2225.2691,3991.8566,3596.4593,3948.9161,1572.9201,5615.7987,7539.0171,6737.0501,4062.6391,10902.6399,8403.0915,2885.6276,9362.1208,6386.0838,3908.7334,5044.4285,4988.3361,4056.4017,4092.6341,2687.5754,4913.4103,3231.6957,3610.119,1487.9018,2122.6504,3418.7165,1596.2779,2371.9824
3149,2018-11-13,2209.7885,3992.6099,6761.031,2878.7802,6307.1861,3237.3823,4563.5351,4790.4482,3505.9612,1024.2485,3391.5141,2308.8721,4037.0229,3620.6599,3990.3409,1599.1449,5693.5922,7661.3518,6760.6144,4158.3701,11192.2074,8525.8342,2948.2887,9529.9033,6435.9504,3986.3549,5091.7129,5047.4539,4119.7019,4152.0497,2744.4645,4973.1296,3266.55,3664.1753,1503.7505,2155.0445,3472.0093,1604.1964,2380.2857
3150,2018-11-14,2202.4044,3978.3565,6700.9858,2869.7059,6245.2652,3204.9427,4545.5089,4791.2259,3485.5216,1024.9347,3432.8302,2302.2722,4032.8151,3597.4743,3971.4665,1602.4155,5736.2179,7539.8977,6680.7427,4158.3198,10989.9368,8496.968,2947.5324,9421.8432,6376.3846,3961.4871,5079.7977,5007.9224,4121.043,4129.2773,2740.0631,4966.4805,3264.1876,3654.2675,1510.0681,2150.1488,3453.3095,1597.3107,2322.9498
3151,2018-11-15,2229.7345,4057.2672,6763.4041,2899.7899,6344.4248,3242.3715,4619.8141,4871.0891,3534.443,1075.3288,3526.6867,2355.8199,4146.0132,3669.1179,4045.8414,1618.463,5814.6635,7732.4225,6736.023,4197.839,11076.8163,8576.7514,2988.615,9468.2558,6470.1651,4003.5395,5114.6293,5136.4944,4171.2586,4197.2025,2791.4493,5041.8862,3311.1498,3686.9941,1517.0804,2177.7028,3502.9244,1612.5196,2336.3016
3152,2018-11-16,2243.141,4099.4997,6790.8482,2911.1049,6399.5731,3257.6735,4659.0965,4923.9862,3558.9289,1134.7074,3617.1467,2380.1558,4183.556,3736.1946,4117.079,1631.8125,5925.7781,7840.3225,6736.6712,4217.1607,11101.9979,8535.6276,3033.3319,9585.8859,6539.3265,4060.5086,5141.1678,5149.5807,4193.8525,4223.1324,2817.9515,5040.4124,3331.3743,3716.2993,1499.2208,2186.6267,3518.607,1606.4128,2339.4268
3153,2018-11-19,2264.0733,4099.6465,6834.1561,2920.8479,6520.6346,3294.6031,4670.737,4942.4919,3585.4853,1146.0419,3649.1833,2365.002,4158.6497,3716.9507,4111.5692,1636.7114,6106.95,7986.6658,6829.0071,4208.7541,11241.3808,8560.8887,3040.4801,9652.2845,6536.2014,4074.3426,5169.229,5170.0735,4209.6592,4239.0701,2820.8642,5152.0372,3374.7541,3727.905,1496.354,2209.4616,3535.5354,1618.3485,2353.6501
3154,2018-11-20,2210.172,3981.5839,6678.9025,2855.8,6358.0595,3218.4076,4537.4493,4811.8817,3496.3526,1079.67,3510.3908,2291.8954,4042.2952,3599.2777,3952.1495,1600.0485,5949.9545,7698.5881,6729.2175,4099.2385,11015.915,8381.49,2950.2882,9387.3379,6389.635,3997.8884,5063.5438,5140.1943,4087.4587,4149.156,2734.8121,4990.3237,3300.2297,3624.9555,1465.5369,2145.9672,3490.8353,1580.6303,2312.2076
3155,2018-11-21,2218.3717,4003.65,6735.1827,2860.6325,6375.9014,3226.4918,4554.6747,4847.0361,3511.9951,1105.0358,3537.0036,2316.6243,4034.2213,3614.8743,3954.5557,1614.4761,6013.4438,7703.9863,6736.1943,4141.6339,11126.588,8508.3361,2970.8374,9370.2374,6447.0655,4031.2828,5075.6364,5128.9843,4131.4605,4182.3923,2739.9374,5022.5762,3312.425,3637.354,1470.5334,2156.2352,3475.1539,1576.5533,2281.5824
3156,2018-11-22,2210.7829,4001.1434,6746.4987,2862.5563,6328.3231,3214.4273,4551.3264,4850.1307,3505.7021,1082.5925,3521.9474,2325.2549,4046.0069,3604.7143,3949.1843,1609.6447,5978.665,7613.222,6710.6697,4118.9035,11113.4839,8554.5799,2975.4311,9436.3666,6416.6644,4022.9738,5124.6439,5121.7334,4132.1977,4178.9884,2737.3115,4984.1479,3311.3945,3642.4992,1446.1844,2151.4337,3459.9735,1567.3635,2277.7978
3157,2018-11-23,2153.3158,3838.2583,6560.4984,2757.4926,6195.3073,3143.4752,4374.7644,4642.1171,3395.6001,1028.0243,3340.5228,2216.1517,3870.3738,3453.2485,3800.0622,1567.4301,5757.3644,7440.1984,6626.3584,4039.727,10867.4604,8313.5796,2850.4912,9188.9575,6283.9438,3868.2782,4938.0503,4919.1481,3976.3928,4022.2815,2632.6397,4809.2768,3213.2386,3490.4264,1392.4007,2078.4553,3299.1883,1523.5267,2217.292
3158,2018-11-26,2151.3265,3835.4428,6536.7062,2739.641,6211.7058,3141.2434,4367.4619,4633.7314,3390.2936,1040.0039,3363.5075,2215.4245,3857.9816,3483.7145,3785.1732,1568.4243,5773.1141,7444.0312,6655.5525,4029.2362,10809.9509,8274.1976,2846.1678,9178.9278,6236.7866,3857.7826,4921.62,4927.0722,3983.5733,4013.2056,2627.4475,4836.7934,3205.081,3463.7652,1362.5945,2080.7136,3269.9676,1507.0574,2191.3958
3159,2018-11-27,2152.7068,3866.0057,6535.7126,2752.6549,6194.3826,3137.2413,4387.6515,4671.6439,3398.5431,1043.1738,3389.6783,2236.4604,3899.0636,3550.6878,3803.4266,1557.282,5746.6392,7449.1753,6621.8027,4040.877,10766.0829,8297.6947,2861.9192,9141.5709,6228.0268,3866.8692,4957.5023,4986.2292,4009.0002,4046.7309,2630.3496,4848.3336,3207.958,3489.8695,1356.9726,2086.0368,3297.7575,1501.9566,2197.9023
3160,2018-11-28,2172.7019,3926.5714,6621.1818,2779.5188,6274.562,3178.9326,4441.8569,4728.5759,3441.0861,1026.8502,3419.7602,2296.7816,3933.5011,3611.1008,3885.9556,1575.5497,5839.3448,7581.0483,6667.9346,4127.4396,10928.5616,8369.1259,2884.3986,9286.0403,6395.391,3890.4968,5003.973,5038.3638,4100.6749,4081.9064,2655.7001,4875.2478,3238.0563,3528.9497,1360.8913,2096.8161,3325.6018,1519.1997,2217.6575
3161,2018-11-29,2144.9467,3821.3701,6534.5153,2733.7592,6176.7391,3137.6542,4345.703,4617.3483,3379.488,986.611,3316.8137,2219.743,3809.8431,3473.3449,3787.7321,1548.1493,5697.5264,7404.576,6632.8126,4122.9852,10864.4385,8258.3966,2820.5831,9072.7863,6278.7155,3818.2578,4926.4829,4946.2301,4025.0155,4003.7455,2603.3346,4795.9501,3196.694,3449.0136,1336.0599,2061.0106,3309.8332,1495.542,2188.3257
3162,2018-11-30,2164.2255,3853.3868,6599.0742,2758.3145,6232.2685,3172.69,4376.6511,4648.1837,3409.7867,982.9024,3334.4668,2213.4105,3836.0965,3513.0072,3844.9882,1562.8981,5726.3145,7490.1892,6689.0435,4157.9596,11095.5018,8342.0202,2838.8242,9056.6805,6348.0541,3839.4141,4953.6143,4984.5009,4058.418,4035.9355,2612.7543,4828.0496,3221.411,3499.883,1339.5171,2075.2057,3342.4065,1507.6595,2209.625
3163,2018-12-03,2208.8834,3990.2206,6836.3802,2841.946,6362.2296,3260.9502,4515.1735,4802.2933,3510.7539,1005.6841,3444.6115,2287.1496,3970.1908,3671.876,4011.1254,1606.6518,5813.2687,7694.1698,6810.1833,4263.3537,11592.2367,8609.0715,2925.3712,9453.9037,6565.6864,3949.3628,5110.3164,5114.1124,4164.699,4161.8964,2696.8643,4971.0221,3284.5536,3615.4309,1368.2614,2127.188,3435.8789,1540.9828,2272.2688
3164,2018-12-04,2228.3078,4000.4793,6871.9614,2864.5969,6370.3764,3267.7095,4536.2104,4846.1695,3526.7663,1012.2834,3484.7993,2298.9744,3968.313,3685.4337,4009.7379,1621.2051,5767.1269,7725.2211,6831.1724,4282.3932,11612.4443,8697.9542,2947.8668,9444.7841,6664.8043,3958.648,5131.6218,5092.3306,4177.5501,4194.6524,2730.9671,4980.8777,3324.4401,3662.9105,1392.3745,2147.3385,3442.2658,1549.1738,2276.8215
3165,2018-12-05,2210.2915,3975.3982,6873.5165,2845.8823,6318.5698,3252.0041,4502.7021,4816.9916,3506.5003,961.7775,3440.9164,2283.4496,3936.2526,3647.502,3964.7022,1603.7808,5758.0409,7625.1148,6783.9514,4363.3245,11634.3771,8745.9387,2921.5547,9337.7098,6648.5727,3931.0794,5096.2343,5040.1517,4170.4053,4166.3384,2697.4725,4924.6025,3289.1025,3645.406,1382.779,2136.6886,3450.7519,1538.9679,2251.9853
3166,2018-12-06,2177.7915,3884.5117,6688.0071,2797.8326,6219.6941,3181.673,4411.0884,4730.9128,3436.9268,931.72,3378.7678,2237.0611,3853.9589,3495.9899,3849.9727,1568.4295,5686.9201,7453.9418,6707.1037,4314.675,11314.0431,8428.639,2881.2443,9121.3599,6540.5598,3855.0671,5010.4844,4997.3035,4127.9221,4093.8968,2645.4981,4857.9,3243.6448,3585.7839,1361.4679,2106.1765,3406.1085,1515.2411,2220.1306
3167,2018-12-07,2197.2728,3893.8781,6618.3412,2806.6319,6225.1859,3181.5646,4410.9593,4731.9019,3437.0528,927.7993,3376.2303,2237.7094,3876.1246,3530.3634,3864.7449,1575.3961,5714.8456,7463.089,6699.5747,4304.1982,11315.7022,8151.6455,2891.8474,9077.4618,6549.3317,3861.7734,5025.1759,4993.3357,4145.7824,4123.957,2646.835,4898.3764,3288.4631,3594.0374,1369.1846,2122.5859,3397.5091,1542.9092,2223.5832
3168,2018-12-10,2184.2554,3853.5196,6518.5814,2779.5763,6148.9737,3144.7631,4359.3122,4676.6151,3398.0427,925.0772,3339.0347,2231.7016,3831.9947,3537.1364,3828.009,1555.4868,5631.1215,7352.147,6640.0621,4279.6097,11157.3626,8013.941,2855.906,8860.5216,6426.7869,3834.3788,4952.483,4902.9221,4103.8105,4080.7598,2613.5748,4823.2344,3270.1649,3550.844,1357.6182,2103.0426,3367.3737,1524.1708,2228.8464
3169,2018-12-11,2186.4806,3886.2496,6575.4521,2795.6384,6179.0721,3159.8158,4395.5702,4720.4692,3419.7385,960.2495,3359.1042,2272.4063,3857.0715,3607.9318,3855.1083,1562.965,5742.1476,7375.6109,6638.623,4269.7006,11268.709,8078.274,2871.4711,8914.9571,6498.245,3862.28,4983.7061,4931.2086,4134.4104,4109.989,2638.2916,4832.6589,3275.1466,3577.4402,1359.0394,2106.7201,3398.615,1521.4712,2222.1831
3170,2018-12-12,2196.4506,3872.984,6593.8971,2805.1991,6202.5935,3170.6092,4393.324,4718.8217,3425.7215,961.0658,3362.5961,2257.5772,3838.6082,3551.1472,3850.6617,1562.6214,5789.2541,7407.3058,6648.0179,4270.3877,11369.6268,8023.3244,2866.7442,8992.0369,6550.6911,3862.4712,5051.2128,4933.0512,4142.2582,4130.2486,2650.4337,4842.6964,3293.1726,3589.6259,1361.0526,2119.2807,3395.5689,1523.1845,2231.1374
